sub_ID_niak,fold_0,fold_1,fold_2,fold_3,fold_4
s14810xx1xFCAP1,0.0,0.0,0.0,1.0,0.0
s14828xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14834xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14855xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14857xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14861xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14865xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14873xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14889xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14912xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14918xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14920xx1xFCAP1,0.0,0.0,0.0,0.0,1.0
s14927xx2xFCAP1,0.0,1.0,0.0,0.0,0.0
s14927xx3xFCAP1,0.0,0.0,0.0,1.0,0.0
s14930xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14930xx2xFCAP1,1.0,0.0,0.0,0.0,0.0
s14934xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14935xx2xFCAP1,0.0,0.0,0.0,0.0,1.0
s14944xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14950xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14951xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14954xx1xFCAP1,1.0,0.0,0.0,0.0,0.0
s14957xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14958xx1xFCAP1,0.0,0.0,0.0,0.0,1.0
s14966xx1xFCAP1,0.0,1.0,0.0,0.0,0.0
s14979xx1xFCAP1,0.0,0.0,0.0,1.0,0.0
s14979xx2xFCAP1,0.0,0.0,0.0,1.0,0.0
s14984xx1xFCAP1,0.0,0.0,0.0,0.0,1.0
s14989xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s14992xx1xFCAP1,0.0,0.0,0.0,1.0,0.0
s14992xx2xFCAP1,0.0,0.0,0.0,0.0,1.0
s14995xx1xFCAP1,0.0,0.0,0.0,0.0,1.0
s15048xx1xFCAP1,0.0,0.0,0.0,1.0,0.0
s15057xx1xFCAP1,0.0,0.0,1.0,0.0,0.0
s15060xx1xFCAP1,0.0,0.0,0.0,1.0,0.0
s15090xx1xFCAP1,0.0,0.0,0.0,0.0,1.0
